published,channel,title,btc_change_15m,btc_change_1h,actual_15m,actual_1h,sentiment,confidence,news_type,model_score,model_score_1h,pred_15m,pred_1h,confidence_model,result_15m,result_1h
2026-03-31 15:41:54+00:00,unusual_whales_TG1,"Some of Wall Street’s biggest bond-fund managers say financial markets are underestimating the risk that the US war in Iran will cause a sharp slowdown in an already sputtering economy, per Bloomberg",-0.29325819555919036,1.4795137137382146,0,1,negative,0.9617,market_analysis,0.4141,0.5094,1,1,0.0823,❌ FP,✅ TP
2026-03-31 14:57:34+00:00,unusual_whales_TG1,"""Donald Trump’s decision to join Israel in a war against Iran is a far bigger strategic error than George W. Bush’s invasion of Iraq.",0.8459409947187736,0.1378806220388359,1,0,negative,0.7878,etf,0.4168,0.4479,1,1,0.0774,✅ TP,❌ FP
2026-03-31 14:50:17+00:00,unusual_whales_TG1,"The Iran war will cement China’s superpower status, per FT",0.7029640946599461,0.7065394559141538,1,1,positive,0.7862,macro_economic,0.4088,0.4657,1,1,0.0759,✅ TP,✅ TP
2026-03-31 14:19:12+00:00,unusual_whales_TG1,"Russia is sending upgraded drones used in the Ukraine war to Iran, per NYP",-0.3834912355516994,-0.8447974248390897,1,1,positive,0.5614,macro_economic,0.421,0.473,1,1,0.1,✅ TP,✅ TP
2026-03-31 14:10:53+00:00,unusual_whales_TG1,"U.S. and Israeli officials increasingly view securing the Strait of Hormuz as the most realistic endgame of the conflict, shifting away from earlier ambitions like regime change and fully stopping Ira",0.5616486367407315,-0.22865349308097463,1,0,positive,0.7798,etf,0.404,0.4499,1,1,0.0724,✅ TP,❌ FP
2026-03-31 13:51:27+00:00,unusual_whales_TG1,"A Russian ship carrying 730,000 barrels of oil has arrived in Cuba, the first such shipment following the U.S. energy blockade, per AP",-0.10895489695529954,-0.9449201545145913,0,1,positive,0.6272,partnership,0.3903,0.4284,1,1,0.0816,❌ FP,✅ TP
2026-03-31 13:27:58+00:00,unusual_whales_TG1,"Italy denied US military aircraft bound for the Middle East permission to land at a base in Sicily, per Bloomberg",0.4520817315868009,1.2527753626833247,1,1,positive,0.5682,defi,0.4097,0.461,1,1,0.0804,✅ TP,✅ TP
2026-03-31 13:24:30+00:00,unusual_whales_TG1,"Aluminium prices have risen close to their highest in four years due to the Iran war, per BBC",0.355269349726574,1.2484418798741856,1,1,positive,0.912,market_analysis,0.4024,0.4624,1,1,0.0687,✅ TP,✅ TP
2026-03-31 13:23:51+00:00,unusual_whales_TG1,Jim Cramer says this sell-off is creating buying opportunities,0.28076724187605695,1.2494658627355126,0,1,negative,0.8304,market_analysis,0.4225,0.4529,1,1,0.0771,❌ FP,✅ TP
2026-03-31 10:45:49+00:00,unusual_whales_TG1,"Jamie Dimon, CEO of JPMorgan Chase, has started cutting the bank’s $27 billion exposure to private lender loans, per Bloomberg.",0.09255837874278565,0.4975559580779984,0,0,negative,0.8699,institutional,0.3861,0.4327,0,1,0.0673,✔️ TN,❌ FP
2026-03-31 04:09:11+00:00,unusual_whales_TG1,"Trump is weighing a military operation to extract Iran’s uranium, a risky mission that would likely put American forces inside the country for days or longer, per WSJ",0.05269431267991328,-0.27860732109505615,0,0,negative,0.6722,regulatory,0.3713,0.4127,0,1,0.0596,✔️ TN,❌ FP
2026-03-31 04:08:57+00:00,unusual_whales_TG1,"BREAKING: The U.S. signaled it was softening on the effective oil blockade on Cuba, after weeks of President Trump threatening to take over the country, per NYT",0.13902076592211468,-0.23712003712343188,0,0,positive,0.5197,etf,0.348,0.3974,0,0,0.0508,✔️ TN,✔️ TN
2026-03-31 04:08:34+00:00,unusual_whales_TG1,"S&P 500 correction nears end stage, Morgan Stanley strategists has said.",0.13902076592211468,-0.23712003712343188,0,0,negative,0.946,market_analysis,0.3396,0.374,0,0,0.0405,✔️ TN,✔️ TN
2026-03-30 22:58:16+00:00,unusual_whales_TG1,"Trump interested in calling on Arab states to help pay for Iran war, White House has said.",-0.35136642999666834,0.018552075631376123,1,0,positive,0.5175,institutional,0.3965,0.4209,1,1,0.0685,✅ TP,❌ FP
2026-03-30 22:02:10+00:00,unusual_whales_TG1,"Venu Krishna, US equities strategy head at Barclays, raised his price target for the end of 2026 to 7,650, provided the war in Iran gets resolved in the next few month",-0.22566215441935422,-0.6487264158552495,0,1,positive,0.9164,etf,0.3601,0.405,0,1,0.0603,✔️ TN,✅ TP
2026-03-30 21:38:42+00:00,unusual_whales_TG1,"Unilever is nearing a deal to combine its food business with spice-maker McCormick, per WSJ",-0.08758078733648547,-0.1784938585112456,0,0,positive,0.6041,partnership,0.3711,0.4126,0,1,0.0653,✔️ TN,❌ FP
2026-03-30 21:31:56+00:00,unusual_whales_TG1,"China has exported cargoes of diesel and other fuels to energy-starved countries across Southeast Asia over the weekend, in what appears to be a signal of support despite export curbs imposed earlier",0.031939212871197345,-0.07868864623064371,0,0,positive,0.9373,market_analysis,0.3434,0.3808,0,0,0.0457,✔️ TN,✔️ TN
2026-03-30 21:06:13+00:00,unusual_whales_TG1,"After a month of fighting, Iran has arguably secured the most significant strategic victory: a tightening grip over traffic through the Strait of Hormuz, per Bloomberg",0.5384238203033809,0.23410318796504684,1,0,positive,0.9432,etf,0.4128,0.4792,1,1,0.0679,✅ TP,❌ FP
2026-03-30 21:05:48+00:00,unusual_whales_TG1,"Iran could emerge from the war stronger and more dangerous, per FT",0.4368584982624987,0.44053676934897157,1,0,positive,0.4185,macro_economic,0.4114,0.4389,1,1,0.0869,✅ TP,❌ FP
2026-03-30 21:01:25+00:00,unusual_whales_TG1,"A cluster of oil platforms off the California coast has begun selling crude for the first time in over a decade, shipping supplies to a Chevron refinery near Los Angeles, per Bloomberg",0.3101032251965784,0.32527303023232434,1,0,positive,0.585,partnership,0.394,0.4386,1,1,0.0647,✅ TP,❌ FP
2026-03-30 21:00:07+00:00,unusual_whales_TG1,"NATO intercepted another Iranian missile over Turkey, per Bloomberg",0.3377846554916103,0.3531064438099125,1,0,negative,0.6369,institutional,0.4061,0.4353,1,1,0.0838,✅ TP,❌ FP
2026-03-30 20:30:23+00:00,porter_news,"JUST IN:  President Trump is open to asking Arab countries to help pay for the cost of the war, White House says.",-0.01777365275712974,0.251830911216921,0,0,positive,0.7386,institutional,0.4753,0.5449,1,1,0.1327,❌ FP,❌ FP
2026-03-30 19:18:22+00:00,porter_news,JUST IN:  Iran’s parliament approves bill to impose fees on Hormuz Strait,-0.06389595412987216,0.31841031927192653,0,0,positive,0.5983,etf,0.4543,0.5033,1,1,0.118,❌ FP,❌ FP
2026-03-30 18:03:29+00:00,unusual_whales_TG1,Bill Ackman says it’s one of the best times in a long time to buy quality stocks,-0.07964218321621547,-0.349330395215538,0,0,positive,0.6802,market_analysis,0.4029,0.4366,1,1,0.0797,❌ FP,❌ FP
2026-03-30 18:03:11+00:00,unusual_whales_TG1,"Trump said that the US is negotiating with Iranian parliamentary speaker Mohammad Bagher Ghalibaf, saying we'll ""find out in about a week"" whether he is someone America can truly work with, per NYP",-0.07964218321621547,-0.349330395215538,0,0,positive,0.5565,institutional,0.3957,0.4357,1,1,0.0816,❌ FP,❌ FP
2026-03-30 16:06:41+00:00,unusual_whales_TG1,"Rubio: We are going to achieve our objectives in a matter of weeks, not months.",-0.13351550782623403,-0.12635017557289022,0,0,positive,0.7553,partnership,0.3598,0.4056,0,1,0.0641,✔️ TN,❌ FP
2026-03-30 15:22:55+00:00,unusual_whales_TG1,The International Atomic Energy Agency has confirmed that Iran’s heavy-water production plant at Khondab – which Israel attacked on 27 March – had “sustained severe damage and is no longer operational,0.5106979919670501,-0.24074873122216706,1,0,negative,0.9199,etf,0.3801,0.4378,0,1,0.052,⚠️ FN,❌ FP
2026-03-30 15:22:54+00:00,unusual_whales_TG1,"Trump threatens to 'obliterate' Iran's energy facilities if deal not reached 'shortly,' per BBC",0.5106979919670501,-0.24074873122216706,1,0,negative,0.5413,institutional,0.3625,0.4038,0,1,0.0603,⚠️ FN,❌ FP
2026-03-30 15:22:25+00:00,unusual_whales_TG1,Trump: Great progress made in talks with Iran.,0.5106979919670501,-0.24074873122216706,1,0,positive,0.9437,institutional,0.3965,0.419,1,1,0.0754,✅ TP,❌ FP
2026-03-30 14:03:33+00:00,unusual_whales_TG1,Goldman Sachs has said investors are overestimating the likelihood of a Fed rate hike.,-0.27001197111254743,0.29409324036700035,0,0,negative,0.7972,macro_economic,0.3867,0.4247,0,1,0.0798,✔️ TN,❌ FP
2026-03-30 13:49:23+00:00,unusual_whales_TG1,"Republicans are considering reductions in federal health spending to help pay for a budget bill containing as much as $200 billion to fund the Iran war and immigration enforcement, per Axios",-0.19914141226853543,-0.5948387521889966,0,1,negative,0.8077,defi,0.3732,0.4083,0,1,0.0666,✔️ TN,✅ TP
2026-03-30 13:19:44+00:00,unusual_whales_TG1,"US government officials and Wall Street analysis are starting to consdier the prospect that oil prices might surge to an unprecedeted $200 a barrel, per Bloomberg",-0.09103593329270698,-0.6886560779877395,0,1,negative,0.5974,market_analysis,0.3985,0.4608,1,1,0.0592,❌ FP,✅ TP
2026-03-30 12:58:51+00:00,unusual_whales_TG1,"A $300 million US plane known as the AWACS was destroyed by an Iranian missile during a recent strike on a base in Saudi Arabia, per Bloomberg",0.022710004581762942,-0.5450253823329307,0,1,negative,0.8434,defi,0.3667,0.4132,0,1,0.0664,✔️ TN,✅ TP
2026-03-30 12:20:34+00:00,unusual_whales_TG1,"US-Israeli war against Iran escalates as talks prove fruitless, per FT",-0.017532762048921107,0.32577667854115483,0,0,negative,0.8993,institutional,0.3999,0.4591,1,1,0.071,❌ FP,❌ FP
2026-03-30 12:02:09+00:00,unusual_whales_TG1,"“President Donald Trump said he has “no problem” with a Russian oil tanker off the coast of Cuba delivering relief to the island, which has been brought to its knees by a U.S. oil blockade,” per AP",0.21659716160733888,0.20511262594793117,0,0,negative,0.6675,partnership,0.3894,0.4202,0,1,0.0581,✔️ TN,❌ FP
2026-03-30 11:26:43+00:00,porter_news,JUST IN:  Taiwan central bank head warns that gold prices are too high.,-0.1550135062734715,0.25301004124833315,0,0,negative,0.9549,macro_economic,0.4874,0.5465,1,1,0.1334,❌ FP,❌ FP
2026-03-30 11:20:10+00:00,unusual_whales_TG1,"US-Israel war on Iran could lead to stagflation for EU, an European economic commissioner has said",0.11464932149293884,0.5178751876110013,0,1,negative,0.9563,institutional,0.4313,0.5113,1,1,0.0734,❌ FP,✅ TP
2026-03-30 11:05:46+00:00,unusual_whales_TG1,"Inflation fears and forced selling have led to a sharp increase in Treasury yields, per WSJ",0.07343359435159731,0.43282728963549477,0,0,positive,0.9061,macro_economic,0.3563,0.3951,0,0,0.0576,✔️ TN,✔️ TN
2026-03-30 10:17:54+00:00,unusual_whales_TG1,"""Palantir and other tech companies are stocking offices with nicotine products to increase worker productivity,"" per FORTUNE",-0.0650569288890257,0.12221334670540103,0,0,positive,0.7322,institutional,0.3408,0.3767,0,0,0.0434,✔️ TN,✔️ TN
2026-03-30 10:04:54+00:00,unusual_whales_TG1,"Pakistan will soon host talks between the US and Iran, its foreign minister said, as top diplomats from Pakistan, Saudi Arabia, Turkey and Egypt met in Islamabad to discuss ways to de-escalate the war",0.028188685755124086,0.0690934032547044,0,0,positive,0.7092,defi,0.3615,0.4014,0,1,0.0609,✔️ TN,❌ FP
2026-03-29 13:57:46+00:00,porter_news,"JUST IN:  Several AI models have begun misbehaving, disobeying direct commands from humans, and bypassing safeguards.",0.21857759294204707,0.03004916042645768,0,0,negative,0.9499,defi,0.4768,0.5313,1,1,0.1293,❌ FP,❌ FP
2026-03-29 13:22:33+00:00,porter_news,"JUST IN:  UAE seizes $530 billion in Iranian assets, revokes all residency permits including Golden visas despite promises of '99-year residency'.",-0.03475937232192392,-0.1076670807900528,0,0,negative,0.8899,etf,0.4739,0.5281,1,1,0.128,❌ FP,❌ FP
2026-03-28 22:21:44+00:00,unusual_whales_TG1,"Sanders on AI: We need to develop a sense of urgency of here. The economic impacts are going to be enormous. The impacts on our children will be enormous, and again, there is literally an existential",-0.009915606505589501,-0.5416886847052949,0,1,negative,0.6672,institutional,0.3645,0.4039,0,1,0.0637,✔️ TN,✅ TP
2026-03-28 20:39:43+00:00,porter_news,JUST IN:  Egypt to slow major state projects for two months as fuel costs surge due to the US-Israeli war on Iran.,0.0220056548407966,-0.12898630271235234,0,0,negative,0.9547,defi,0.4976,0.5886,1,1,0.135,❌ FP,❌ FP
2026-03-28 20:10:22+00:00,unusual_whales_TG1,"Spanish Prime Minister Pedro Sánchez said in an interview with WSJ that the U.S.'s war with Iran ""is a big mistake for the world.""",-0.06533810041226971,-0.2640095142544397,0,0,negative,0.8805,partnership,0.365,0.39,0,0,0.0447,✔️ TN,✔️ TN
2026-03-28 19:07:21+00:00,unusual_whales_TG1,"Trump: ""We're very disappointed with NATO because NATO has done absolutely nothing…We'll come to their rescue but they'll never come to ours…""",-0.13238677016769326,0.09062838819966915,0,0,negative,0.9167,institutional,0.3487,0.3767,0,0,0.0399,✔️ TN,✔️ TN
2026-03-28 17:56:34+00:00,porter_news,"JUST IN:  Russia will introduce a ban on gasoline exports starting April 1, expected to remain in effect until July 31, despite strong international demand for Russian energy.",0.10365815630862137,0.10231214071666282,0,0,negative,0.5704,defi,0.4565,0.5081,1,1,0.1255,❌ FP,❌ FP
2026-03-28 15:03:41+00:00,unusual_whales_TG1,Burgum: “That will lower the price of gas for Americans…”,0.4394474182464161,0.4166719110268843,1,0,positive,0.7549,market_analysis,0.3626,0.3973,0,0,0.0561,⚠️ FN,✔️ TN
2026-03-28 00:42:39+00:00,unusual_whales_TG1,Polish PM Donald Tusk says there may be a Middle East 'escalation in coming days',-0.024218454371914944,-0.4809974691790405,0,0,negative,0.9541,macro_economic,0.3908,0.4426,1,1,0.0506,❌ FP,❌ FP
2026-03-28 00:12:24+00:00,unusual_whales_TG1,"Ten U.S. service members were injured in an attack on Prince Sultan Air Base in Saudi Arabia, according to multiple U.S. officials.",0.06392709626660542,-0.23430886876487977,0,0,negative,0.8639,etf,0.3422,0.3754,0,0,0.0415,✔️ TN,✔️ TN
2026-03-28 00:03:55+00:00,unusual_whales_TG1,"The economic toll of the Iran war is hitting home in Europe, where more muted growth and faster inflation risk deepening industrial, fiscal and political pressures across the region, per Bloomberg",-0.18569608948803565,-0.13462627928445262,0,0,negative,0.7645,macro_economic,0.3762,0.4099,0,1,0.0578,✔️ TN,❌ FP
2026-03-27 23:31:56+00:00,unusual_whales_TG1,"UK retail sales declined for the first time since November, with consumers reining in their spending even before the Iran war, per Bloomberg",0.225799009874524,0.415520939889502,0,0,negative,0.9735,macro_economic,0.3748,0.4169,0,1,0.0682,✔️ TN,❌ FP
2026-03-27 22:58:21+00:00,unusual_whales_TG1,"""Donald Trump's haphazard campaign against Iran is alienating allies as an historic oil supply crunch threatens the US economy,"" per Bloomberg",0.11513040059049479,0.585406506041514,0,1,negative,0.9464,institutional,0.3925,0.4476,1,1,0.0618,❌ FP,✅ TP
2026-03-27 22:31:25+00:00,unusual_whales_TG1,"U.S. stocks could drop up to 10% if oil stays near $100 for several months, per Guggenheim",0.006828626754067175,0.2212414504003155,0,0,negative,0.9717,macro_economic,0.3441,0.3899,0,0,0.0509,✔️ TN,✔️ TN
2026-03-27 21:58:55+00:00,unusual_whales_TG1,"Australia has been forced to order emergency fuel from the United States for the first time in decades as the global oil crisis constrains fuel shipments, per Sky News",-0.14826469787285546,-0.11681140125269508,0,0,negative,0.9619,regulatory,0.3476,0.3879,0,0,0.0509,✔️ TN,✔️ TN
2026-03-27 21:31:53+00:00,unusual_whales_TG1,"Gavin Newsom to ban California officials from insider betting on prediction markets, per POLITICO",-0.113636088887595,-0.19745781562423423,0,0,negative,0.5913,etf,0.3568,0.3862,0,0,0.0509,✔️ TN,✔️ TN
2026-03-27 20:58:32+00:00,unusual_whales_TG1,Citi is reducing exposure to US equities due to the Iran war,0.19777112532483268,0.11699350325565057,0,0,positive,0.9422,institutional,0.4015,0.4638,1,1,0.0676,❌ FP,❌ FP
2026-03-27 20:32:08+00:00,unusual_whales_TG1,"Russia plans to ban gasoline exports for the nation’s producers from April 1 to meet domestic demand as global fuel prices surge amid the war in Iran, per Bloomberg",0.24142545630338824,0.46250564429366836,0,0,negative,0.8616,regulatory,0.3709,0.4081,0,1,0.0601,✔️ TN,❌ FP
2026-03-27 20:31:51+00:00,unusual_whales_TG1,"""Stocks tumble as Wall Street nears longest losing streak in nearly 4 years,"" per CBS",0.1669426777508443,0.4694921213865856,0,0,negative,0.9449,macro_economic,0.3419,0.3796,0,0,0.0446,✔️ TN,✔️ TN
2026-03-27 20:25:54+00:00,unusual_whales_TG1,"Meta Platforms is paying for the construction of seven new natural gas-fired plants to fuel its most power-hungry data center, per Bloomberg",-0.020402801357736866,0.36271478309620475,0,0,positive,0.6297,partnership,0.3842,0.4222,0,1,0.0675,✔️ TN,❌ FP
2026-03-27 19:22:01+00:00,unusual_whales_TG1,"European borrowing costs hit 15-year highs as investors brace for rate hikes, per CNBC",0.23762144125830956,0.25134730598020766,0,0,positive,0.884,macro_economic,0.3626,0.4048,0,1,0.0578,✔️ TN,❌ FP
2026-03-27 19:14:39+00:00,unusual_whales_TG1,BREAKING: President Trump signed an executive order to pay TSA workers after funding stalled in Congress,0.3325739480394267,0.4958947713150935,1,0,negative,0.6437,etf,0.3929,0.4391,1,1,0.0594,✅ TP,❌ FP
2026-03-27 19:11:46+00:00,unusual_whales_TG1,"Senator Elizabeth Warren and more than four dozen Democratic lawmakers are renewing their push for a federal wealth tax aimed at ultra-high-net-worth households, reintroducing legislation that would a",0.16409628096566303,0.37086215532370614,0,0,positive,0.8016,etf,0.3723,0.4102,0,1,0.0589,✔️ TN,❌ FP
2026-03-27 18:13:59+00:00,unusual_whales_TG1,"White House is optimistic that Iranian negotiations are progressing, per CBS",0.21808770109412726,0.2358565683623704,0,0,positive,0.8957,market_analysis,0.4036,0.4482,1,1,0.0659,❌ FP,❌ FP
2026-03-27 18:07:55+00:00,unusual_whales_TG1,"JUST IN: House Republicans rejected a Senate deal to reopen the Department of Homeland Security as a government shutdown crippled airport travel, per NYT",-0.012734149749051892,-0.02212121115305847,0,0,negative,0.8776,defi,0.3657,0.4052,0,1,0.0578,✔️ TN,❌ FP
2026-03-27 17:42:15+00:00,unusual_whales_TG1,Marco Rubio: We can achieve goals in Iran without ground troops,-0.07885515885640723,0.18461939334643934,0,0,positive,0.8051,institutional,0.3532,0.3908,0,0,0.0566,✔️ TN,✔️ TN
2026-03-27 17:13:36+00:00,unusual_whales_TG1,Market sentiment is in fear on Unusual Whales:,-0.5209032655041926,-0.8905000589790238,1,1,negative,0.726,macro_economic,0.4332,0.4504,1,1,0.0923,✅ TP,✅ TP
2026-03-27 17:00:53+00:00,unusual_whales_TG1,"The Senate has voted unanimously for the Democratic proposal to reopen DHS and fully fund TSA without giving a single dollar to ICE, per MorePerfectUnion",0.4429101853576901,-0.46939353730415756,1,0,positive,0.7203,defi,0.3934,0.4281,1,1,0.0673,✅ TP,❌ FP
2026-03-27 16:42:11+00:00,unusual_whales_TG1,"Chinese ships halt attempt to exit Hormuz despite Iran safe passage assurances, tracking data reviewed by Reuters shows",-0.006457468926833484,-0.40530470461474094,0,0,negative,0.81,macro_economic,0.3911,0.4266,1,1,0.0693,❌ FP,❌ FP
2026-03-27 16:32:31+00:00,unusual_whales_TG1,"VP Vance told Netanyahu in a ""difficult"" call on Monday that several of Netanyahu's predictions about the war had proved far too optimistic, like the prospects of a popular uprising to topple the regi",0.16404314938577713,-0.13719310551549624,0,0,negative,0.9391,defi,0.3906,0.4319,1,1,0.0603,❌ FP,❌ FP
2026-03-27 16:17:26+00:00,unusual_whales_TG1,"“[Trump] is getting a little bored with Iran,” per MS Now. “Not that he regrets it or something — he’s just bored and wants to move on.”",-0.0698826002633495,0.24161795349184012,0,0,negative,0.5706,macro_economic,0.4046,0.4834,1,1,0.0892,❌ FP,❌ FP
2026-03-27 15:44:46+00:00,unusual_whales_TG1,"Foreign investors pull a record $12 billion from Indian stocks, sparked by Iran war, per CNBC",-0.5974000010236735,-0.5294599207721972,1,1,negative,0.9535,market_analysis,0.4014,0.4355,1,1,0.0816,✅ TP,✅ TP
2026-03-27 15:25:47+00:00,unusual_whales_TG1,"Singapore is planning to expand its gold-storage capacity to become a custodian of bullion held by foreign central banks, part of a broader push by the city-state to compete with Hong Kong as a region",0.1993130945985245,-0.45102137391349695,0,0,positive,0.93,institutional,0.4052,0.4349,1,1,0.0715,❌ FP,❌ FP
2026-03-27 15:25:04+00:00,unusual_whales_TG1,"""Trump put fading... due to headline fatigue,"" per Barclays",0.1993130945985245,-0.45102137391349695,0,0,negative,0.957,macro_economic,0.3858,0.4108,0,1,0.0651,✔️ TN,❌ FP
2026-03-27 14:18:09+00:00,unusual_whales_TG1,"""Trump put fading... due to headline fatigue,"" per Barclays",-0.34742795338713556,-0.058781773083294304,1,0,negative,0.957,macro_economic,0.3859,0.4119,0,1,0.065,⚠️ FN,❌ FP
2026-03-27 14:17:53+00:00,unusual_whales_TG1,Treasury 30-year yield rises to 4.986%,-0.484816838834743,-0.05907133875856772,1,0,positive,0.8421,macro_economic,0.3838,0.4263,0,1,0.0641,⚠️ FN,❌ FP
2026-03-27 13:37:55+00:00,unusual_whales_TG1,"Oil may hit a record $200 a barrel if the Iran war drags on till June, with the Strait of Hormuz staying shut, Macquarie said",-0.32844151566958346,-1.0172057917042812,1,1,positive,0.4088,partnership,0.39,0.4168,1,1,0.0685,✅ TP,✅ TP
2026-03-27 13:37:39+00:00,unusual_whales_TG1,"Epstein survivors sue Trump admin and Google over release of private information, per NBC",-0.32844151566958346,-1.0172057917042812,1,1,negative,0.7967,partnership,0.3855,0.4174,0,1,0.0623,⚠️ FN,✅ TP
2026-03-27 13:37:13+00:00,unusual_whales_TG1,"The Pentagon has been blocked by a US court from punishing Anthropic over its refusal to allow unrestricted use of its technology in warfare, per FT",-0.32844151566958346,-1.0172057917042812,1,1,negative,0.9245,partnership,0.4019,0.4366,1,1,0.0836,✅ TP,✅ TP
2026-03-27 13:36:52+00:00,unusual_whales_TG1,"Leaked documents from Anthropic show that a new generation of super-strong models, ""Claude Mythos,"" is already in testing with Anthropic believing it ""poses unprecedented cybersecurity risks,"" per FOR",-0.169585310661107,-0.7254641751972967,0,1,negative,0.6899,macro_economic,0.4209,0.4543,1,1,0.1013,❌ FP,✅ TP
2026-03-27 13:36:18+00:00,unusual_whales_TG1,"Japan will allow more use of coal-fired power plants in an effort to boost security of supply to cope with the energy shock from the war in the Middle East, per Bloomberg.",-0.169585310661107,-0.7254641751972967,0,1,positive,0.9149,market_analysis,0.3826,0.4183,0,1,0.0672,✔️ TN,✅ TP
2026-03-27 13:36:04+00:00,unusual_whales_TG1,"UBS has halted withdrawals from $469 million real estate fund for up to 3 years, per Reuters",-0.169585310661107,-0.7254641751972967,0,1,negative,0.8499,regulatory,0.3658,0.4066,0,1,0.0638,✔️ TN,✅ TP
2026-03-27 13:35:38+00:00,unusual_whales_TG1,"The United Arab Emirates, which has a relatively small but modern navy,  is trying to push dozens of countries to form a coalition to ensure shipping is able to pass through the vital Gulf waterway, p",0.13347705848894578,-0.3226413198743302,0,0,positive,0.7249,partnership,0.3462,0.3788,0,0,0.0461,✔️ TN,✔️ TN
2026-03-27 02:58:45+00:00,unusual_whales_TG1,"NYC's Mamdani administration secures $1.8 million in restitution for fast food, retail workers, per CBS",-0.22024977218167408,-0.19749333815553263,0,0,positive,0.8347,etf,0.3394,0.3845,0,0,0.0441,✔️ TN,✔️ TN
2026-03-27 02:19:22+00:00,unusual_whales_TG1,"Ukrainian attacks on Russian oil infrastructure on the Baltic Sea are undermining Moscow’s ability to benefit from a crude rally driven by the Middle East conflict, per Bloomberg",0.026648738454817786,-0.23398114319026883,0,0,negative,0.8002,macro_economic,0.3336,0.377,0,0,0.0428,✔️ TN,✔️ TN
2026-03-27 01:34:31+00:00,unusual_whales_TG1,Fed's Cook says the balance of risks has shifted toward inflation due to Iran war,0.12843903239982557,0.15798276823499188,0,0,negative,0.8049,macro_economic,0.3692,0.4119,0,1,0.053,✔️ TN,❌ FP
2026-03-27 01:34:11+00:00,unusual_whales_TG1,"Trump says the Iran War was a ""test"" for NATO and he is ""so disappointed in NATO.""",0.12843903239982557,0.15798276823499188,0,0,negative,0.9458,etf,0.3566,0.3886,0,0,0.0495,✔️ TN,✔️ TN
2026-03-27 01:32:57+00:00,unusual_whales_TG1,Elizabeth Warren has said banks want to freeze Nvidia's export licenses,0.043473762583037784,0.19899839120959273,0,0,negative,0.942,regulatory,0.4349,0.5279,1,1,0.0696,❌ FP,❌ FP
2026-03-27 01:31:37+00:00,unusual_whales_TG1,"BREAKING: U.S. Treasury is working to put President Trump's signature on new paper currency, a first for a sitting president, per AP",-0.005993727339378781,0.24076497956546603,0,0,positive,0.6067,macro_economic,0.3465,0.3958,0,0,0.0534,✔️ TN,✔️ TN
2026-03-27 01:31:16+00:00,unusual_whales_TG1,"""The world is watching America lose its moral compass and its global credibility,"" per the Hill.",-0.005993727339378781,0.24076497956546603,0,0,negative,0.9489,macro_economic,0.3445,0.3852,0,0,0.0468,✔️ TN,✔️ TN
2026-03-27 01:30:32+00:00,unusual_whales_TG1,US stocks have their biggest loss since the war with Iran started as the S&P 500 drops 1.7%.,-0.06624690945690373,0.20737342901169653,0,0,negative,0.9695,macro_economic,0.3543,0.3927,0,0,0.0526,✔️ TN,✔️ TN
2026-03-27 01:30:11+00:00,unusual_whales_TG1,"OpenAI is backing a new AI startup that aims to build software allowing so-called AI “agents” to communicate and solve complex problems in industries such as finance and biotech, per WSJ",-0.06624690945690373,0.20737342901169653,0,0,positive,0.6466,partnership,0.3405,0.3798,0,0,0.0428,✔️ TN,✔️ TN
2026-03-27 01:29:50+00:00,unusual_whales_TG1,"Wikipedia has banned AI-generated articles, per the Verge",-0.006037648219914794,0.1962961350343246,0,0,negative,0.605,partnership,0.3389,0.3844,0,0,0.0439,✔️ TN,✔️ TN
2026-03-27 01:28:16+00:00,unusual_whales_TG1,"US mortgage rates have jumped for a fourth straight week, reaching the highest point in six months, per Bloomberg",-0.013321754919171218,0.16486760091156877,0,0,positive,0.9225,macro_economic,0.3454,0.389,0,0,0.0498,✔️ TN,✔️ TN
2026-03-26 19:19:19+00:00,unusual_whales_TG1,"Canada officially hits NATO 2% GDP target, per CTV",-0.05528103186198302,0.8816937746142555,0,1,positive,0.9236,institutional,0.3737,0.4039,0,1,0.0624,✔️ TN,✅ TP
2026-03-26 19:19:15+00:00,unusual_whales_TG1,"Trump said: ""I thought oil prices would go up more and I thought the stock market would go down more.""",-0.05528103186198302,0.8816937746142555,0,1,positive,0.4276,market_analysis,0.3792,0.4011,0,1,0.0608,✔️ TN,✅ TP
2026-03-26 17:55:06+00:00,unusual_whales_TG1,Trump: Jerome Powell is a moron,-0.33835719997728864,-0.29222618907161146,1,0,negative,0.5358,market_analysis,0.3757,0.4088,0,1,0.0637,⚠️ FN,❌ FP
2026-03-26 17:54:40+00:00,unusual_whales_TG1,"Trump: We've completely wiped out Iran navy and air force completely, a large percentage of missiles and missile launchers",-0.5123240000116515,-0.3814897040552393,1,0,negative,0.6609,partnership,0.3797,0.4196,0,1,0.0707,⚠️ FN,❌ FP
2026-03-26 17:07:37+00:00,porter_news,JUST IN:  Goldman Sachs says crypto prices may have bottomed.,0.052884119846912186,-0.7463503361287354,0,1,negative,0.9302,institutional,0.4717,0.5224,1,1,0.1265,❌ FP,✅ TP
2026-03-26 16:28:09+00:00,unusual_whales_TG1,"US inflation will increase to 4.2% on energy shock due to Iran war, the OECD has said",0.04395539949549833,0.28302457858777047,0,0,positive,0.8142,partnership,0.392,0.4362,1,1,0.0585,❌ FP,❌ FP
